year,month,year_month,airport,residence_country,traveller_type,counts
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Israel,Excursionists (same-day),1
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Israel,Tourists (overnight),654
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Israel,Visitors,655
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Italy,Excursionists (same-day),2
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Italy,Tourists (overnight),736
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Italy,Visitors,738
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Jamaica,Tourists (overnight),37
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Jamaica,Visitors,37
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Japan,Excursionists (same-day),44
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Japan,Tourists (overnight),1715
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Japan,Visitors,1759
2026,Jul,2026-07-01,"Calgary International Airport, Alberta","Korea, South",Excursionists (same-day),31
2026,Jul,2026-07-01,"Calgary International Airport, Alberta","Korea, South",Tourists (overnight),3100
2026,Jul,2026-07-01,"Calgary International Airport, Alberta","Korea, South",Visitors,3131
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Lebanon,Tourists (overnight),23
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Lebanon,Visitors,23
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Malaysia,Tourists (overnight),44
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Malaysia,Visitors,44
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Mexico,Excursionists (same-day),100
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Mexico,Tourists (overnight),3539
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Mexico,Visitors,3639
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Morocco,Tourists (overnight),5
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Morocco,Visitors,5
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Netherlands,Excursionists (same-day),3
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Netherlands,Tourists (overnight),3166
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Netherlands,Visitors,3169
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",New Zealand,Excursionists (same-day),3
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",New Zealand,Tourists (overnight),267
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",New Zealand,Visitors,270
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Nigeria,Tourists (overnight),529
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Nigeria,Visitors,529
2026,Jul,2026-07-01,"Calgary International Airport, Alberta","Non-resident visitors entering Canada, air",Excursionists (same-day),1602
2026,Jul,2026-07-01,"Calgary International Airport, Alberta","Non-resident visitors entering Canada, air",Tourists (overnight),173782
2026,Jul,2026-07-01,"Calgary International Airport, Alberta","Non-resident visitors entering Canada, air",Visitors,175384
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Norway,Excursionists (same-day),4
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Norway,Tourists (overnight),382
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Norway,Visitors,386
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Oceania,Excursionists (same-day),16
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Oceania,Tourists (overnight),2505
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Oceania,Visitors,2521
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Oceania - other countries,Tourists (overnight),23
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Oceania - other countries,Visitors,23
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Pakistan,Tourists (overnight),94
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Pakistan,Visitors,94
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Peru,Tourists (overnight),101
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Peru,Visitors,101
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Philippines,Excursionists (same-day),3
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Philippines,Tourists (overnight),369
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Philippines,Visitors,372
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Poland,Tourists (overnight),355
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Poland,Visitors,355
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Portugal,Tourists (overnight),29
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Portugal,Visitors,29
2026,Jul,2026-07-01,"Calgary International Airport, Alberta","Residents of countries other than the United States of America entering Canada, air",Excursionists (same-day),328
2026,Jul,2026-07-01,"Calgary International Airport, Alberta","Residents of countries other than the United States of America entering Canada, air",Tourists (overnight),51780
2026,Jul,2026-07-01,"Calgary International Airport, Alberta","Residents of countries other than the United States of America entering Canada, air",Visitors,52108
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Romania,Excursionists (same-day),1
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Romania,Tourists (overnight),84
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Romania,Visitors,85
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Russian Federation,Tourists (overnight),39
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Russian Federation,Visitors,39
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Saudi Arabia,Excursionists (same-day),2
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Saudi Arabia,Tourists (overnight),118
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Saudi Arabia,Visitors,120
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Singapore,Tourists (overnight),163
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Singapore,Visitors,163
2026,Jul,2026-07-01,"Calgary International Airport, Alberta","South Africa, Republic of",Excursionists (same-day),2
2026,Jul,2026-07-01,"Calgary International Airport, Alberta","South Africa, Republic of",Tourists (overnight),150
2026,Jul,2026-07-01,"Calgary International Airport, Alberta","South Africa, Republic of",Visitors,152
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Spain,Excursionists (same-day),5
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Spain,Tourists (overnight),783
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Spain,Visitors,788
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Sweden,Excursionists (same-day),1
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Sweden,Tourists (overnight),263
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Sweden,Visitors,264
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Switzerland,Excursionists (same-day),2
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Switzerland,Tourists (overnight),2087
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Switzerland,Visitors,2089
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Taiwan,Excursionists (same-day),1
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Taiwan,Tourists (overnight),361
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Taiwan,Visitors,362
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Thailand,Excursionists (same-day),1
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Thailand,Tourists (overnight),86
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Thailand,Visitors,87
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Trinidad and Tobago,Tourists (overnight),20
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Trinidad and Tobago,Visitors,20
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Türkiye,Tourists (overnight),39
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Türkiye,Visitors,39
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Ukraine,Tourists (overnight),229
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Ukraine,Visitors,229
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",United Arab Emirates,Excursionists (same-day),2
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",United Arab Emirates,Tourists (overnight),324
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",United Arab Emirates,Visitors,326
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",United Kingdom,Excursionists (same-day),42
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",United Kingdom,Tourists (overnight),12395
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",United Kingdom,Visitors,12437
2026,Jul,2026-07-01,"Calgary International Airport, Alberta","United States of America residents entering Canada, air",Excursionists (same-day),1274
2026,Jul,2026-07-01,"Calgary International Airport, Alberta","United States of America residents entering Canada, air",Tourists (overnight),122002
2026,Jul,2026-07-01,"Calgary International Airport, Alberta","United States of America residents entering Canada, air",Visitors,123276
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Venezuela,Tourists (overnight),18
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Venezuela,Visitors,18
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Viet Nam,Tourists (overnight),40
2026,Jul,2026-07-01,"Calgary International Airport, Alberta",Viet Nam,Visitors,40
2026,Jul,2026-07-01,"Edmonton International Airport, Alberta",Africa,Excursionists (same-day),1
2026,Jul,2026-07-01,"Edmonton International Airport, Alberta",Africa,Tourists (overnight),211
2026,Jul,2026-07-01,"Edmonton International Airport, Alberta",Africa,Visitors,212
2026,Jul,2026-07-01,"Edmonton International Airport, Alberta",Africa - other countries,Tourists (overnight),67
2026,Jul,2026-07-01,"Edmonton International Airport, Alberta",Africa - other countries,Visitors,67
2026,Jul,2026-07-01,"Edmonton International Airport, Alberta","Americas, countries other than the United States of America",Excursionists (same-day),1
2026,Jul,2026-07-01,"Edmonton International Airport, Alberta","Americas, countries other than the United States of America",Tourists (overnight),658
2026,Jul,2026-07-01,"Edmonton International Airport, Alberta","Americas, countries other than the United States of America",Visitors,659
2026,Jul,2026-07-01,"Edmonton International Airport, Alberta","Americas, countries other than the United States of America - other countries",Tourists (overnight),135
2026,Jul,2026-07-01,"Edmonton International Airport, Alberta","Americas, countries other than the United States of America - other countries",Visitors,135
2026,Jul,2026-07-01,"Edmonton International Airport, Alberta",Argentina,Tourists (overnight),14
2026,Jul,2026-07-01,"Edmonton International Airport, Alberta",Argentina,Visitors,14
2026,Jul,2026-07-01,"Edmonton International Airport, Alberta",Asia,Excursionists (same-day),1
2026,Jul,2026-07-01,"Edmonton International Airport, Alberta",Asia,Tourists (overnight),473
2026,Jul,2026-07-01,"Edmonton International Airport, Alberta",Asia,Visitors,474
2026,Jul,2026-07-01,"Edmonton International Airport, Alberta",Asia - other countries,Tourists (overnight),12
2026,Jul,2026-07-01,"Edmonton International Airport, Alberta",Asia - other countries,Visitors,12
2026,Jul,2026-07-01,"Edmonton International Airport, Alberta",Australia,Tourists (overnight),123
2026,Jul,2026-07-01,"Edmonton International Airport, Alberta",Australia,Visitors,123
2026,Jul,2026-07-01,"Edmonton International Airport, Alberta",Austria,Tourists (overnight),11
2026,Jul,2026-07-01,"Edmonton International Airport, Alberta",Austria,Visitors,11
2026,Jul,2026-07-01,"Edmonton International Airport, Alberta",Bahamas,Tourists (overnight),4
2026,Jul,2026-07-01,"Edmonton International Airport, Alberta",Bahamas,Visitors,4
2026,Jul,2026-07-01,"Edmonton International Airport, Alberta",Belgium,Tourists (overnight),54
2026,Jul,2026-07-01,"Edmonton International Airport, Alberta",Belgium,Visitors,54
2026,Jul,2026-07-01,"Edmonton International Airport, Alberta",Bermuda,Tourists (overnight),1
2026,Jul,2026-07-01,"Edmonton International Airport, Alberta",Bermuda,Visitors,1
2026,Jul,2026-07-01,"Edmonton International Airport, Alberta",Brazil,Tourists (overnight),31
2026,Jul,2026-07-01,"Edmonton International Airport, Alberta",Brazil,Visitors,31
2026,Jul,2026-07-01,"Edmonton International Airport, Alberta","Canadian residents returning from countries other than the United States of America, air",Excursionists (same-day),13
2026,Jul,2026-07-01,"Edmonton International Airport, Alberta","Canadian residents returning from countries other than the United States of America, air",Tourists (overnight),6099
2026,Jul,2026-07-01,"Edmonton International Airport, Alberta","Canadian residents returning from countries other than the United States of America, air",Visitors,6112
2026,Jul,2026-07-01,"Edmonton International Airport, Alberta","Canadian residents returning from the United States of America, air",Excursionists (same-day),60
2026,Jul,2026-07-01,"Edmonton International Airport, Alberta","Canadian residents returning from the United States of America, air",Tourists (overnight),10929
2026,Jul,2026-07-01,"Edmonton International Airport, Alberta","Canadian residents returning from the United States of America, air",Visitors,10989
2026,Jul,2026-07-01,"Edmonton International Airport, Alberta","Canadian-resident visitors returning to Canada, air",Excursionists (same-day),73
2026,Jul,2026-07-01,"Edmonton International Airport, Alberta","Canadian-resident visitors returning to Canada, air",Tourists (overnight),17028
2026,Jul,2026-07-01,"Edmonton International Airport, Alberta","Canadian-resident visitors returning to Canada, air",Visitors,17101
